robots,Object_shape,path,WP,c/p/r,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
50.0,1.0,zigzac,0.0,2.0,0.0013561,0.0062559,0.00671384,0.009215095,0.0036053,0.00355625,0.0051148,0.00084766,0.00450982,0.0083164,0.00453495,0.00015529,0.0009125,0.0083248,0.0039705,0.003372,0.014087,0.0084073,0.019938,0.009692201,0.0023793,0.0010894,0.0105278,0.0063922,0.00516631,0.0096108,0.0026326,0.00684967,0.0114,0.00702237
50.0,1.0,zigzac,1.0,0.0,0.0757697604595,0.122389121565,0.0502755290673,0.125530249267,0.145996976009,0.17293027987,0.155583099734,0.119841712976,0.0874455207473,0.0592729588404,0.179475296667,0.137864302696,0.0633531956062,0.0503959394299,0.0898769653309,0.042541182397,0.0412107659139,0.0401701824962,0.0420005692527,0.15987559453,0.0553191058642,0.150656728188,0.193944926377,0.102042163338,0.0600741856704,0.0893236339771,0.164219996538,0.138045042978,0.0615522678752,0.139999359439
50.0,1.0,zigzac,1.0,1.0,0.0678227534021,0.0633814324739,0.0918230676029,0.0715834163887,0.076560544003,0.0460135338786,0.0614957095523,0.0812894418611,0.0584224433079,0.0769161359266,0.0813407962744,0.106081375102,0.110232967674,0.0606696014769,0.100195343881,0.0774911030559,0.0384354197779,0.0485000506328,0.0416174567278,0.103543303216,0.0873467070619,0.0311313640923,0.0743594763553,0.051477312067,0.111890399003,0.0684970748736,0.0833839317068,0.0548569628958,0.0641270944866,0.079950025617
50.0,1.0,zigzac,1.0,2.0,0.0159501,0.009710961,0.0131148,0.00285198,0.00312045,0.0182821,0.0055255,0.0039759,0.0087793,0.0103123,0.00072377,0.0037523,0.0216765,0.0051932,0.0069612,0.00096893,0.00650682,0.00684694,0.0073394,0.0211765,0.0070362,0.00687651,0.015935,0.0048929,0.0169712,0.0071376,0.00682418,0.00659068,0.00514026,0.0010677
50.0,1.0,zigzac,2.0,0.0,0.0924422892828,0.0427645107258,0.0718965567086,0.132348824062,0.180666208241,0.187082057649,0.173752791057,0.136998504006,0.182947210965,0.0832651949084,0.233976283617,0.165542969044,0.0877741361817,0.0792677752936,0.168885385987,0.131444105611,0.0942826467488,0.0834587390417,0.0843898616741,0.185811312342,0.0631403167556,0.165979257389,0.125905501815,0.105874920155,0.0958317564492,0.0960693029831,0.173417047028,0.138883309292,0.0663479555073,0.167118163286
50.0,1.0,zigzac,2.0,1.0,0.0637165284679,0.0737448805003,0.0245435123811,0.036357571426,0.0673228059427,0.0532338482547,0.0549751116415,0.0507825560601,0.0376109691447,0.063834831401,0.0535137599128,0.0492633545346,0.0396651106137,0.0550797394692,0.0503940175021,0.0482251822184,0.0780430195469,0.0985844298051,0.105032472122,0.0122793648044,0.0638824240304,0.0630248086074,0.0630317380373,0.0750945856903,0.0459043581809,0.0808937883895,0.0865162210224,0.0459264738468,0.0567980043664,0.0706652368566
50.0,1.0,zigzac,2.0,2.0,0.0067273,0.0004172,0.0130442,0.00500383,0.00536059,0.0199575,0.0080068,0.00192,0.00441196,0.014292,0.00211409,0.0004866,0.0276144,0.0120658,0.00172699,0.00999622561,0.0078801,0.0005554,0.0129452,0.0117061,0.0060254,0.00511626,0.0113367,0.00199733,0.0173324,0.0040579,0.0046127,0.00657106,0.00303869,0.0031236
50.0,1.0,zigzac,3.0,0.0,0.0827803937077,0.184218391852,0.0671880727707,0.134024618862,0.178232810641,0.179670376757,0.118214945511,0.133970255425,0.171565298958,0.0782285181392,0.154801569852,0.155338889802,0.0971015951118,0.078432751704,0.178019720976,0.12442921577,0.0596977864563,0.150011915343,0.0626191781025,0.177832831698,0.0987569531993,0.0579554338894,0.138477529893,0.098414883948,0.110660108643,0.0982480413925,0.160024180302,0.141446283093,0.143081195671,0.151061973908
50.0,1.0,zigzac,3.0,1.0,0.104069919712,0.0775197937262,0.0552916544296,0.0855536582323,0.0540614596177,0.0695767149811,0.0830400534923,0.079597469364,0.107333462584,0.07272912057,0.0844389293066,0.0674801060565,0.0949526984101,0.035507270428,0.0575751897853,0.0550584384721,0.043451986679,0.0369379799233,0.0210993660699,0.109792757251,0.119767748931,0.060895246518,0.0635377170707,0.105266016102,0.0433331010892,0.0405277687327,0.0664557259739,0.133592445623,0.100686609156,0.0967568343839
50.0,1.0,zigzac,3.0,2.0,0.0183594,0.0041862,0.0096356,0.00244371,0.00045925,0.0454355,0.0031493,0.0051595,0.0066834,0.0084223,0.0006129,0.00468474,0.0261965,0.024564,0.009474926,0.0009327,0.0009386,0.00096796,0.0092811,0.0192141,0.0228173,0.00505162,0.0199616,0.0005269,0.0233841,0.0081254,0.00324463,0.0048554,0.00029676,0.00410725
50.0,1.0,zigzac,4.0,0.0,0.0673595880893,0.0412622295538,0.0441275045323,0.160526786754,0.200470302974,0.219919693608,0.183174130158,0.154170010069,0.189665054542,0.118062960521,0.184178679816,0.205774903177,0.0973424223894,0.0917880175854,0.213957797316,0.0757084032654,0.0447616998123,0.0691685032417,0.0502180500442,0.181913505009,0.076183490705,0.180673713971,0.112074184437,0.150428176724,0.0508367241243,0.105917032537,0.168320652643,0.149845797323,0.0684497248789,0.173024135609
50.0,1.0,zigzac,4.0,1.0,0.0422737277869,0.0403316456879,0.0608661230246,0.0590803028229,0.059722364484,0.0724436059545,0.045102054376,0.0555326922345,0.0542432661391,0.0665518117034,0.0606215475556,0.0814523804053,0.0544425560664,0.0474521881081,0.0598538738697,0.0706894366649,0.0484550279022,0.0558625715126,0.0337206170097,0.0454810384412,0.0456762606886,0.0610710159932,0.0379985140257,0.0802429250775,0.0750681948104,0.0454389502009,0.0508636832155,0.0507935427723,0.050720022437,0.0411526105908
50.0,1.0,zigzac,4.0,2.0,0.0291674,0.00328172,0.0011268,0.00563919,0.0030538,0.0483018,0.0070819,0.0024823,0.0088013,0.0108615,0.00827709,0.00836173,0.0321793,0.0329491,0.0088384,0.00827527,0.00327263,0.009549039,0.0089924,0.0196385,0.0028617,0.0010378,0.0118992,0.0023842,0.0133684,0.00416143,0.00215936,0.0107866,0.00325937,0.00416992
50.0,1.0,zigzac,5.0,0.0,0.11263292991,0.0727793617675,0.0871185193859,0.185218481927,0.249909183505,0.263312513945,0.221378159944,0.199403034079,0.227572146143,0.11776336697,0.210906440337,0.217185382795,0.142511315725,0.133153380731,0.220644703086,0.11952767211,0.0688022134417,0.100198530818,0.083210994272,0.241099868775,0.114634269309,0.196623253742,0.142687500095,0.15935863265,0.0799193043013,0.124823939673,0.259288515028,0.18571835289,0.0922509842766,0.223336676119
50.0,1.0,zigzac,5.0,1.0,0.0541781404258,0.0720335428811,0.0683385176895,0.0834563221092,0.0687130155065,0.0384315937739,0.0737720848289,0.0629917812099,0.0368981097077,0.0962656376907,0.0460517676099,0.0654407289079,0.0386299495211,0.0597035886694,0.0396605017618,0.0647493915029,0.0599871202843,0.0560610274612,0.0668051652195,0.0589181686749,0.0386148688979,0.0512813611364,0.0697210355632,0.0706417624355,0.0378494451743,0.0443899639558,0.0727108224407,0.0276872895026,0.0476966466327,0.0394303753469
50.0,1.0,zigzac,5.0,2.0,0.0238131,0.00743205,0.0222178,0.00180488,0.00138587,0.0379054,0.00397666,0.00849264,0.008788,0.0143685,0.00685005,0.009387133,0.0322998,0.0325499,0.00764448,0.0067452,0.00220142,0.00027983,0.0105724,0.0279954,0.00277512,0.00351697,0.00094268,0.0113443,0.0277356,0.00633503,0.0027368,0.0121145,0.00801517,0.00488439
50.0,1.0,zigzac,6.0,0.0,0.093217511984,0.277637494452,0.0676918122044,0.149017760894,0.212346392717,0.249059991277,0.207431382754,0.172134173312,0.190586443299,0.0825380243236,0.189427732264,0.186074748058,0.125174812537,0.106821377467,0.195403379615,0.0778542140394,0.0764989390392,0.074158273803,0.0742516229417,0.334056679614,0.0920056007547,0.154234605084,0.210322149432,0.133594019303,0.0923059852107,0.0931376607896,0.196999298128,0.155729597603,0.0834205095225,0.179073075644
50.0,1.0,zigzac,6.0,1.0,0.0592184565555,0.0440208211505,0.084593535153,0.0791071579194,0.0497599208701,0.0825482964352,0.00393876772254,0.0289536972257,0.0520018533039,0.035622412892,0.0275615792409,0.0545424606812,0.0639818778355,0.0531628859346,0.0793527657982,0.0758866778928,0.0475161487624,0.0452133770422,0.0273177630902,0.0250366256514,0.0656212226013,0.0918594883508,0.025650348029,0.0680997675973,0.0727882724371,0.027203646424,0.0771560554258,0.0532622897932,0.0425851577623,0.0463716377939
50.0,1.0,zigzac,6.0,2.0,0.0271093,0.0035739,0.0262713,0.00282741,0.00482742,0.0501915,0.0076548,0.00533382,0.0024883,0.0079709,0.00749346,0.00592453,0.0343162,0.0259861,0.0012482,0.0069988,0.0021223,0.00864306,0.0037842,0.0179842,0.0016221,0.009916,0.0131114,0.0036738,0.027527,0.0002137,0.00618953,0.0227941,0.0033707,0.00554301
50.0,1.0,zigzac,7.0,0.0,0.122586776204,0.0875549969459,0.0842758087562,0.175547273503,0.222786184491,0.252271940968,0.235987796295,0.195714519134,0.219375330033,0.120872473229,0.225582413148,0.201326918717,0.136105068523,0.123606864696,0.213129067072,0.110097787898,0.0893758567658,0.11712032048,0.0997878012332,0.245104629282,0.104624263438,0.176976878006,0.152469033776,0.144254514866,0.0795914534616,0.110877084711,0.234947562022,0.303591606724,0.106970853974,0.211221221708
50.0,1.0,zigzac,7.0,1.0,0.0595999681208,0.0767055310913,0.0173886399698,0.0628907783383,0.0603312274034,0.0286765357043,0.0746738401316,0.0638339979948,0.054684898281,0.0907932023887,0.0603793673369,0.0342929730411,0.0265890296927,0.0199361631213,0.0302757675378,0.0385482814143,0.0514244611056,0.0916244094115,0.079897925505,0.0613524481989,0.0465611694441,0.020540243426,0.0790665574058,0.0752741177298,0.0137383441506,0.0722134848903,0.06030691171,0.0589357684263,0.0903434496795,0.0523334395965
50.0,1.0,zigzac,7.0,2.0,0.0154597,0.0021204,0.0268481,0.0126487,0.00881476,0.048365,0.0014299,0.00645167,0.0069406,0.0116814,0.0005137,0.00570726,0.0361203,0.0386047,0.00493071,0.0083351,0.00714458,0.00643413,0.0089217,0.0270079,0.00044121,0.0045027,0.00660188,0.0108323,0.0289257,0.00378152,0.00108003,0.0158427,0.0081136,0.0011599
50.0,1.0,zigzac,8.0,0.0,0.120806954873,0.0770993836698,0.108787573089,0.30094046575,0.201915021709,0.219743390385,0.201509157649,0.385631324856,0.21832656656,0.0975254639799,0.210650603029,0.187173124086,0.110099501371,0.103222507509,0.216137399793,0.105568048575,0.0942070950153,0.137259836114,0.0999444299458,0.216459160502,0.111742326386,0.146563244327,0.145979091956,0.209460800036,0.100447811905,0.103484068497,0.222345111998,0.151537692043,0.129652126303,0.185695591203
50.0,1.0,zigzac,8.0,1.0,0.0550468830002,0.0275728618094,0.096160473295,0.0523446867524,0.0704018723072,0.102699509534,0.0819390559065,0.0884441620376,0.0253540489408,0.0324663674691,0.115346019068,0.05454959636,0.0713301332386,0.086835207957,0.0635201255562,0.103389029376,0.0462323122541,0.0588119205114,0.0406989279488,0.0297113936477,0.0855919413347,0.0828070510525,0.0275171739481,0.0740218218798,0.0544532179889,0.087552830559,0.0638635092431,0.0451186298267,0.0797848627137,0.0656804195262
50.0,1.0,zigzac,8.0,2.0,0.0204383,0.0087103,0.0265666,0.0027213,0.00615452,0.0565333,0.0045521,0.0085097,0.0038978,0.0266803,0.0011796,0.00620792,0.0372849,0.0346118,0.0018004,0.0193454,0.00683832,0.00375085,0.0045535,0.0283067,0.0019862,0.0275404,0.0096914,0.0165919,0.0343712,0.0056261,0.00159064,0.0146186,0.005531,0.00463367
50.0,1.0,zigzac,9.0,0.0,0.145910547939,0.106473968626,0.353859591877,0.181811747984,0.222085368871,0.245695205274,0.237336292633,0.194720068955,0.21869797069,0.129256620532,0.225404360785,0.205435531184,0.340206938576,0.142244545807,0.209169900301,0.116977909453,0.115790826327,0.151340678878,0.132542643481,0.379689169588,0.102531697538,0.182664336968,0.194240288591,0.372635260665,0.115637948254,0.128301781621,0.243250299075,0.177630363677,0.112952487799,0.219778800161
50.0,1.0,zigzac,9.0,1.0,0.0579916795756,0.0774883862266,0.017671151632,0.0357055513891,0.0212049899788,0.00597334914432,0.0429632272996,0.0364015878775,0.012016005992,0.0791992582036,0.0181466498285,0.0267913064258,0.00614352504675,0.0426799062792,0.0113190503135,0.0199389693816,0.0786711135043,0.046854593158,0.0858229858488,0.0369976769541,0.0288996003433,0.0298533230981,0.0629936504737,0.0812271807956,0.0234208539554,0.0401028290773,0.0116817122033,0.0429098636679,0.00584439047292,0.0401050321032
50.0,1.0,zigzac,9.0,2.0,0.0117152,0.00238,0.0255963,0.0086319,0.00586866,0.0513314,0.00218359,0.00433258,0.0138121,0.0087005,0.0015265,0.00741563,0.041034,0.0317515,0.00492515,0.0105514,0.00671345,0.00368569,0.0031013,0.0304179,0.009365968,0.0205172,0.0070345,0.0159732,0.0330762,0.00853383,0.0013238,0.0184089,0.0129618,0.0063811
50.0,1.0,straight_rot,0.0,0.0,0.0778885220115,0.0484021271453,0.0411580650528,0.1532897674,0.166894595712,0.128386968257,0.179560475929,0.165052482584,0.176643494414,0.0642551105935,0.192283776659,0.178556155371,0.0514251566066,0.0362941947701,0.145025901142,0.0662150908256,0.0386979031175,0.0136746668286,0.0497730633032,0.196799803844,0.011490510276,0.12283494023,0.104492083816,0.125582096568,0.0400291725865,0.0671943880425,0.178574160096,0.151364902197,0.0210787098482,0.138708084645
50.0,1.0,straight_rot,0.0,1.0,0.0528528298357,0.0284991860882,0.0521043613514,0.0752778711071,0.0704447265181,0.0628911458239,0.0695985859932,0.0753407062547,0.0683581847787,0.0172994696569,0.0782225466513,0.0881262722078,0.0459685066411,0.0604239564965,0.0331197923907,0.0640673655108,0.0532721115125,0.0351844536834,0.0574604384881,0.0931257135543,0.0498629357696,0.0627696208344,0.0519933914651,0.0671848069078,0.0476045697592,0.0340874336148,0.0565869686062,0.0775842523331,0.0413303910405,0.0446479008605
50.0,1.0,straight_rot,0.0,2.0,0.0215215,0.00055685,0.0095154,0.0017358,0.00588364,0.00426024,0.0021201,0.0014796,0.00741611,0.00147957,0.0058601,0.00889327,0.0039029,0.0147626,0.00379721,0.00161942,0.0224233,0.0060776,0.0284732,0.00203755,0.0131924,0.0039313,0.00870015,0.00741052,0.0020022,0.0109775,0.00147442,0.00458653,0.0087562,0.00733377
50.0,1.0,straight_rot,1.0,0.0,0.152170189211,0.0659775787234,0.048908972028,0.151996715459,0.153669272122,0.17304979126,0.161525821261,0.134566551534,0.159536517801,0.100146824046,0.141600612265,0.163996198755,0.0656239578169,0.0555971336036,0.164918628211,0.0998952412363,0.044808077961,0.0147852966639,0.0148938184389,0.161963410469,0.0527912303323,0.150280181147,0.142540527994,0.131762412214,0.0517198327492,0.11314576415,0.158423466194,0.122096323655,0.0337192386214,0.134548910289
50.0,1.0,straight_rot,1.0,1.0,0.0523291400962,0.0561618139038,0.0512557224751,0.036386936555,0.0594219465619,0.0673041347987,0.0647390912486,0.0954604552338,0.0487461056505,0.0668263079321,0.101638806025,0.0481626687409,0.0684718223395,0.0742221372385,0.0550465035333,0.052571170017,0.10640717445,0.0573028457898,0.0814441303788,0.0808848322251,0.0690818215348,0.0558781855225,0.0702176162971,0.043434399943,0.0509183443997,0.0724541087586,0.0606045761982,0.0922374181274,0.0723767263465,0.0576762002251
50.0,1.0,straight_rot,1.0,2.0,0.0202907,0.0087678,0.00134763,0.00325219,0.0024602,0.009098021,0.007632,0.0098704,0.00114135,0.00559699,0.014464,0.00764517,0.0100536,0.0039963,0.00685901,0.0065496,0.0094413,0.0094618,0.0157718,0.00636787,0.00043785,0.0099631373,0.004301,0.009452479,0.0093513,0.0062177,0.00741107,0.00488212,0.00022667,0.00487943
50.0,1.0,straight_rot,2.0,0.0,0.116961020635,0.0814795925477,0.0318096164744,0.242468095637,0.229979119803,0.180563934511,0.228897297045,0.166936191493,0.232971507288,0.148088248562,0.205494442292,0.196183473426,0.022647575259,0.0450693216776,0.20533849446,0.0495613978438,0.0943685915559,0.0559617557229,0.0446710845896,0.241849723884,0.0366098561243,0.151041666003,0.232688488921,0.177255329612,0.0250161594337,0.151833807052,0.21790905402,0.201846822359,0.0579167787644,0.167762980976
50.0,1.0,straight_rot,2.0,1.0,0.0474151968365,0.0414216991599,0.0298806786242,0.0415817262561,0.064411599035,0.045749355742,0.00695648614144,0.0346384276369,0.0159934974315,0.043631913352,0.0203214275315,0.0641665566139,0.0144226877176,0.0125423766776,0.0344757203034,0.00786008682502,0.0732431316016,0.0533334172137,0.0524834058655,0.0528380089671,0.0590506582657,0.0321087693145,0.0178876171552,0.0461300181786,0.0410378849018,0.0688730907595,0.0580490185374,0.0120451388375,0.0375605297046,0.0285839848952
50.0,1.0,straight_rot,2.0,2.0,0.01763,0.05326,0.0292,0.07296,0.04689,0.06336,0.08823,0.04993,0.02155,0.072,0.10213,0.05192,0.04886,0.02088,0.04354,0.03542,0.07106,0.06721,0.07461,0.0515,0.05321,0.08112,0.02701,0.08129,0.03866,0.09166,0.07472,0.08972,0.05029,0.04307
50.0,1.0,straight_rot,3.0,0.0,0.117112324907,0.0867880684593,0.0463180520196,0.231762428762,0.234560677961,0.187977095051,0.237686294172,0.181868125466,0.2523981718,0.154368218271,0.218122372362,0.195475724339,0.0417457512809,0.0559382008648,0.214290402874,0.0598500879615,0.102889364428,0.0555343064212,0.0305545886106,0.230229155776,0.0628419567621,0.137096258537,0.259476624128,0.166020832442,0.0273997929717,0.168621092479,0.216941569925,0.215679800555,0.0460566954048,0.182223513526
50.0,1.0,straight_rot,3.0,1.0,0.0370559169262,0.0370340850603,0.0693983682921,0.040181390849,0.0431244617005,0.034471385612,0.0411305981872,0.0398833052296,0.0478355306283,0.0485804637072,0.0481741376476,0.0409116218715,0.0529383672752,0.0488635913948,0.0420053959592,0.0347490466012,0.0671346422593,0.0259708144757,0.0352773192496,0.0420286849864,0.076500569726,0.00315344161354,0.0709550952276,0.0335355546084,0.0629319282641,0.0548948806721,0.0253664069117,0.0466245307262,0.0587397570067,0.0444658479955
50.0,1.0,straight_rot,3.0,2.0,0.02553,0.06124,0.03045,0.05152,0.05459,0.07778,0.10137,0.06921,0.03618,0.07128,0.11192,0.0496,0.06624,0.01399,0.06131,0.06233,0.05522,0.06915,0.09695,0.03662,0.06771,0.09257,0.03852,0.06814,0.05431,0.07931,0.07186,0.06932,0.05856,0.06339
50.0,1.0,straight_rot,4.0,0.0,0.134210745365,0.0933214987929,0.0674488856543,0.269071600668,0.244102429706,0.184575007912,0.236348717999,0.184385924484,0.249335870406,0.161454623748,0.226884388762,0.213376938302,0.0378578828573,0.0691625279688,0.225176267747,0.0479461929948,0.108717858535,0.0821921376834,0.063049184263,0.258993265798,0.0713807505063,0.150755926636,0.267950096705,0.174607923589,0.0554028790661,0.165646664069,0.223858462976,0.215655288574,0.0647528522218,0.181042616442
50.0,1.0,straight_rot,4.0,1.0,0.0511053378148,0.031959636958,0.0646121776622,0.0713692477965,0.047501648672,0.0286389584454,0.0493639354226,0.0339198249264,0.0596966798093,0.0331262565856,0.0393212363107,0.0629869282217,0.0401156000125,0.0737474482922,0.0472208230021,0.0231903919596,0.0372022089095,0.0670443653101,0.0574465676872,0.055847337763,0.0415058498326,0.0394568852457,0.0416949939391,0.0339081144815,0.0764820987225,0.0282966973693,0.0397675279393,0.0270048172786,0.0480235514239,0.0410207872778
50.0,1.0,straight_rot,4.0,2.0,0.04228,0.07165,0.01452,0.0681,0.07021,0.07637,0.07653,0.07006,0.00165,0.08128,0.12465,0.05865,0.0477,0.02626,0.05845,0.05255,0.06011,0.06652,0.08338,0.05695,0.06669,0.09892,0.04277,0.08493,0.03638,0.09344,0.07889,0.09461,0.03724,0.03653
50.0,1.0,straight_rot,5.0,0.0,0.141235891795,0.0933041775035,0.0722006125096,0.265634641447,0.257511897918,0.197297441105,0.239381510493,0.201850706699,0.270103029206,0.176226182409,0.225438463437,0.218958205487,0.0459691415019,0.0912264994738,0.236364630613,0.0402381463018,0.11983032019,0.0600616659483,0.0614810358276,0.289457709919,0.0893217158548,0.162201635259,0.27868877762,0.198547219794,0.05562499823,0.178338861365,0.220574059366,0.215493423092,0.0718914803637,0.195990525756
50.0,1.0,straight_rot,5.0,1.0,0.0683717444004,0.0415417796693,0.0494249886309,0.0556614835954,0.0642324434833,0.0411953517883,0.0342281861354,0.0545550558478,0.080777973982,0.0491465301648,0.0360346539932,0.0611684475383,0.0334271077564,0.0691284431366,0.0545081647917,0.0224371228797,0.0395551482779,0.0597271692188,0.0456894223387,0.0581442948955,0.0584853292723,0.0438041268325,0.0676682074774,0.0571614385575,0.0404402960277,0.0657830241847,0.0227767697466,0.0406614909835,0.0429610830312,0.0498146005232
50.0,1.0,straight_rot,5.0,2.0,0.03096,0.05234,0.04475,0.04824,0.05195,0.08094,0.08025,0.07313,0.02194,0.09198,0.11006,0.05395,0.06577,0.00588,0.07196,0.04647,0.08103,0.08778,0.09379,0.02056,0.07691,0.10803,0.03602,0.09015,0.05963,0.07598,0.08729,0.08371,0.04493,0.0611
50.0,1.0,straight_rot,6.0,0.0,0.169519612541,0.104279347847,0.146710251435,0.215961336768,0.203345913534,0.0294467047666,0.188540683026,0.178466480494,0.209895940617,0.119937611104,0.145965259547,0.206431601322,0.122227098295,0.180119776169,0.173237042228,0.149560870376,0.171777433817,0.225989043758,0.196891790726,0.208482921394,0.114923173264,0.0228263136578,0.312686130559,0.132458545144,0.157347901721,0.213009492126,0.125082618251,0.186257900717,0.224012499698,0.174496637861
50.0,1.0,straight_rot,6.0,1.0,0.0632624389262,0.0282640429608,0.0422977102529,0.00907433016468,0.0106621737319,0.0166069731137,0.0240806454698,0.0195586079671,0.0501295310347,0.0485839128237,0.0360762952111,0.0223956677152,0.0205088741339,0.0266594258545,0.0513177369066,0.0488236454855,0.0637908065358,0.041627788646,0.0304527234711,0.0347754329514,0.0240207412531,0.021266857893,0.0333667514151,0.0309429935541,0.0426633110868,0.0634614669335,0.0440359977387,0.0166492107667,0.0280286808994,0.0550323196226
50.0,1.0,straight_rot,6.0,2.0,0.11889,0.14023,0.11199,0.13713,0.15175,0.16123,0.16995,0.16657,0.13146,0.16326,0.14882,0.15844,0.13797,0.08094,0.16796,0.08821,0.17534,0.16005,0.1918,0.11604,0.1497,0.18223,0.12843,0.17238,0.13043,0.15854,0.12748,0.16347,0.14103,0.16162
50.0,1.0,straight_rot,7.0,0.0,0.184248287628,0.124012742384,0.160346806215,0.249318945199,0.23435678363,0.0315264830922,0.182774022411,0.1992698763,0.244329872512,0.118107634626,0.189032765602,0.230781466901,0.124749220956,0.1944504133,0.171201192199,0.16156309672,0.181155040878,0.2375399117,0.210938563394,0.192961768536,0.134476551863,0.0359260694034,0.330088210094,0.159336878745,0.167780416631,0.244394946556,0.136439536643,0.204863402256,0.236237278655,0.191265553329
50.0,1.0,straight_rot,7.0,1.0,0.0400822094127,0.0476320861441,0.0416584254298,0.0515595412859,0.053958925876,0.0297975761718,0.0314822315738,0.0496904094337,0.0497725461476,0.0413930690141,0.0682278863868,0.0490268326536,0.0362023955207,0.0482093965567,0.0247282755969,0.0500446596073,0.0321648390677,0.0529112410045,0.036848097132,0.0721566433095,0.0537559838456,0.0395129020592,0.0369679883662,0.0485546447212,0.0498903932111,0.0636296137792,0.0360253188423,0.0520221319152,0.0332943893966,0.0389611255773
50.0,1.0,straight_rot,7.0,2.0,0.12769,0.15997,0.12959,0.14619,0.16608,0.1753,0.16939,0.17263,0.15327,0.15907,0.164,0.17089,0.15704,0.10631,0.18261,0.09475,0.18247,0.16112,0.20858,0.10809,0.17359,0.17942,0.13278,0.19131,0.14672,0.16764,0.15001,0.16837,0.1583,0.17777
50.0,1.0,straight_rot,8.0,0.0,0.210741611627,0.139868868073,0.177372786781,0.265382814947,0.252052370187,0.0419604701691,0.20633227146,0.207349581892,0.256754308073,0.156566954215,0.203021666037,0.264176826117,0.141330480962,0.210795792624,0.188792356965,0.190448399466,0.206034723171,0.259530168654,0.230179241076,0.231774878135,0.166956784233,0.0550064834805,0.355902903389,0.16200780484,0.188314036587,0.262722304166,0.161755113164,0.220593555892,0.257234260934,0.206447720389
50.0,1.0,straight_rot,8.0,1.0,0.0598046418239,0.049432501666,0.0470798679107,0.0452480029774,0.0498491152761,0.0606769303512,0.0555138637575,0.0526758849988,0.0364707529296,0.0696756894454,0.040272563459,0.0615831888866,0.0398421998092,0.0537665956357,0.0540883233158,0.0605732584695,0.0544293956631,0.0409250233789,0.0585099231177,0.0670613481356,0.0713455742432,0.0424212465193,0.0566469798754,0.0518679621828,0.0444854111731,0.0480354879464,0.058687363475,0.0445108069045,0.0592583398012,0.0504062489574
50.0,1.0,straight_rot,8.0,2.0,0.13661,0.15723,0.13292,0.16202,0.17457,0.17094,0.18988,0.17489,0.15935,0.1693,0.16632,0.18587,0.16197,0.10101,0.19119,0.09438,0.17479,0.18787,0.20477,0.13117,0.17443,0.18493,0.14616,0.1888,0.14977,0.19108,0.15056,0.18303,0.16032,0.19185
50.0,1.0,straight_rot,9.0,0.0,0.233929511818,0.163016615333,0.196025094865,0.283607897538,0.267503429433,0.064932237846,0.224137297574,0.257412657096,0.287722427252,0.171231096767,0.231444234263,0.270540690684,0.162629529054,0.230751736589,0.19033065713,0.233386902011,0.228166387685,0.278497267282,0.254313839212,0.227939481462,0.188443522477,0.0777866422415,0.366851811548,0.190269713991,0.218795388142,0.271021442449,0.178955040236,0.22098054059,0.277257283046,0.231284859697
50.0,1.0,straight_rot,9.0,1.0,0.0558512338327,0.0548697028547,0.0690951136641,0.056150265162,0.0495824177492,0.071820672946,0.0424213448014,0.076907293688,0.0593360507294,0.0429446858842,0.0579528540457,0.0267606368385,0.0446010909428,0.0596789973525,0.0526973812413,0.0733992418643,0.0498111502333,0.0558119949979,0.0658411198636,0.054075262821,0.0578483441509,0.047411291807,0.0494085032054,0.057863299091,0.0641442354561,0.0382700045497,0.0540853626768,0.0510953281735,0.0559071052416,0.0528639399637
50.0,1.0,straight_rot,9.0,2.0,0.14732,0.16719,0.14413,0.15636,0.17589,0.18543,0.19734,0.19635,0.1692,0.17685,0.17282,0.20124,0.1672,0.10701,0.19409,0.074,0.19203,0.17987,0.2091,0.12861,0.17899,0.20005,0.15564,0.20036,0.16394,0.19809,0.14744,0.18033,0.16039,0.19676
100.0,2.0,straight,0.0,0.0,3.03766083481,3.25295889411,2.39360499818,3.14695201462,,2.63644211025,3.3868305365,2.40911860059,3.09803873589,2.17337580081,2.52239294037,2.66623636034,2.44112652097,2.7021523169,3.4828380674,3.18611835161,1.81599073637,2.75935792411,2.6714461534,2.98409003475,2.80770421301,2.61646086747,2.7942070754,3.31009703222,1.39541829093,2.67009204712,3.21796787205,2.42269016851,3.3415365769,2.31147885603
100.0,2.0,straight,0.0,1.0,0.0106542286459,0.051990503287,0.0628569026055,0.0132875969551,,0.0547021691183,0.0604785563257,0.0560242264033,0.0487266220085,0.0210725982262,0.0431380837943,0.0272835724642,0.0182229622543,0.0528128822278,0.0357316882278,0.0149050406628,0.0677490966437,0.0594321187239,0.0468835155354,0.0652554382825,0.055819915052,0.050148204417,0.065467192981,0.0392597498214,0.0526302955554,0.0219680615533,0.0258262706113,0.0303124770233,0.0403513309738,0.048517530069
100.0,2.0,straight,0.0,2.0,0.009367245,0.00878662,0.00357535,0.00818483,,0.00515304,0.00549622,0.00106889,0.00799028,0.00987533,0.00802716,0.009625412,0.009056954,0.00594166,0.00868354,0.00685051,0.00562855,0.00704122,0.00648138,0.00384619,0.00391811,0.00032644,0.009698336,0.009111266,0.00471583,0.00553885,0.009110495,0.00854213,0.009050435,0.00698095
